date,idea,trend_score,mentions,engagement,sentiment,momentum,growth_rate,rolling_avg_3,rolling_avg_6,engagement_rate,dormancy_flag,revival_signal,revival_label
2019-09-01,Secular Buddhism,0.3617,560,312,0.64,0.06270000000000003,0.2294357579877635,0.3363666666666667,0.3118166666666667,0.5571428571428572,1,1,0
2019-10-01,Secular Buddhism,0.3056,594,152,0.495,-0.05610000000000004,0.005593945376768605,0.3221,0.3121,0.2558922558922559,1,0,0
2019-11-01,Secular Buddhism,0.3086,538,266,0.651,0.0030000000000000027,0.17786259541984717,0.3253,0.3198666666666667,0.4944237918215613,0,1,0
2019-12-01,Secular Buddhism,0.32549999999999996,609,159,0.486,0.01689999999999997,0.10003379520108124,0.3132333333333333,0.3248,0.26108374384236455,0,1,0
2020-01-01,Secular Buddhism,0.3726,436,158,0.563,0.04710000000000003,0.06946039035591256,0.3355666666666666,0.3288333333333333,0.3623853211009174,0,1,0
2020-02-01,Secular Buddhism,0.34490000000000004,380,135,0.476,-0.027699999999999947,0.153511705685619,0.3476666666666666,0.3364833333333333,0.35526315789473684,0,0,0
2020-03-01,Secular Buddhism,0.3686,398,181,0.527,0.023699999999999943,0.019076582803428055,0.3620333333333334,0.3376333333333334,0.4547738693467337,0,1,0
2020-04-01,Secular Buddhism,0.369,444,210,0.611,0.00040000000000001146,0.20746073298429324,0.36083333333333334,0.3482,0.47297297297297297,0,1,0
2020-05-01,Secular Buddhism,0.3722,652,320,0.545,0.0031999999999999806,0.20609202851587805,0.3699333333333333,0.3588,0.49079754601226994,0,1,0
2020-06-01,Secular Buddhism,0.4046,635,199,0.494,0.03240000000000004,0.24301075268817218,0.3819333333333333,0.37198333333333333,0.31338582677165355,0,1,0
2020-07-01,Secular Buddhism,0.4004,737,223,0.737,-0.004200000000000037,0.07461084272678464,0.3924,0.37661666666666666,0.30257801899592945,0,0,0
2020-08-01,Secular Buddhism,0.368,460,278,0.586,-0.032399999999999984,0.06697593505363852,0.391,0.3804666666666667,0.6043478260869565,0,0,0
2020-09-01,Secular Buddhism,0.3912,561,205,0.537,0.0232,0.061313076505697284,0.38653333333333334,0.38423333333333337,0.36541889483065954,0,1,0
2020-10-01,Secular Buddhism,0.4374,867,319,0.47,0.04620000000000002,0.18536585365853653,0.3988666666666667,0.39563333333333334,0.3679354094579008,0,1,0
2020-11-01,Secular Buddhism,0.4147,843,246,0.375,-0.022699999999999998,0.11418592154755514,0.4144333333333334,0.40271666666666667,0.2918149466192171,0,0,0
2020-12-01,Secular Buddhism,0.384,775,179,0.573,-0.030700000000000005,-0.05091448344043503,0.4120333333333333,0.39928333333333327,0.23096774193548386,0,0,0
2021-01-01,Secular Buddhism,0.39130000000000004,747,296,0.435,0.007300000000000029,-0.022727272727272596,0.39666666666666667,0.39776666666666666,0.3962516733601071,0,1,0
2021-02-01,Secular Buddhism,0.4378,776,164,0.685,0.046499999999999986,0.18967391304347836,0.4043666666666667,0.40940000000000004,0.211340206185567,0,1,0
2021-03-01,Secular Buddhism,0.434,872,225,0.604,-0.0038000000000000256,0.10940695296523528,0.42103333333333337,0.41653333333333337,0.2580275229357798,0,0,0
2021-04-01,Secular Buddhism,0.40159999999999996,723,222,0.787,-0.03240000000000004,-0.08184727937814373,0.4244666666666667,0.4105666666666667,0.3070539419087137,0,0,0
2021-05-01,Secular Buddhism,0.435,892,264,0.627,0.03340000000000004,0.04895104895104896,0.4235333333333333,0.41395,0.29596412556053814,0,1,0
2021-06-01,Secular Buddhism,0.452,486,329,0.513,0.017000000000000015,0.17708333333333326,0.4295333333333333,0.4252833333333334,0.676954732510288,0,1,0
2021-07-01,Secular Buddhism,0.44920000000000004,906,273,0.374,-0.002799999999999969,0.1479683107590084,0.4454,0.43493333333333334,0.30132450331125826,0,0,0
2021-08-01,Secular Buddhism,0.4521,738,308,0.697,0.002899999999999958,0.03266331658291444,0.4511,0.43731666666666674,0.4173441734417344,0,1,0
2021-09-01,Secular Buddhism,0.4311,503,294,0.444,-0.02100000000000002,-0.006682027649769662,0.4441333333333333,0.43683333333333335,0.584493041749503,0,0,0
2021-10-01,Secular Buddhism,0.4164,531,234,0.551,-0.01469999999999999,0.03685258964143445,0.43320000000000003,0.43929999999999997,0.4406779661016949,0,0,0
2021-11-01,Secular Buddhism,0.41200000000000003,801,356,0.801,-0.0043999999999999595,-0.05287356321839076,0.41983333333333334,0.4354666666666667,0.4444444444444444,0,0,0
2021-12-01,Secular Buddhism,0.41969999999999996,664,368,0.673,0.007699999999999929,-0.07146017699115059,0.4160333333333333,0.4300833333333333,0.5542168674698795,0,1,0
2022-01-01,Secular Buddhism,0.4025,838,271,0.647,-0.017199999999999938,-0.10396260017809444,0.4114,0.42230000000000006,0.3233890214797136,0,0,0
2022-02-01,Secular Buddhism,0.4128,484,165,0.713,0.010299999999999976,-0.08692767086927666,0.4116666666666666,0.41575,0.3409090909090909,0,1,0
2022-03-01,Secular Buddhism,0.44549999999999995,661,279,0.709,0.03269999999999995,0.03340292275574108,0.4202666666666666,0.41815,0.42208774583963693,0,1,0
2022-04-01,Secular Buddhism,0.38780000000000003,542,178,0.79,-0.05769999999999992,-0.068683957732949,0.41536666666666666,0.4133833333333334,0.3284132841328413,0,0,0
2022-05-01,Secular Buddhism,0.3892,620,242,0.528,0.0013999999999999568,-0.05533980582524278,0.4075,0.40958333333333324,0.3903225806451613,0,1,0
2022-06-01,Secular Buddhism,0.4366,749,202,0.555,0.0474,0.040266857279008805,0.40453333333333336,0.41240000000000004,0.2696929238985314,0,1,0
2022-07-01,Secular Buddhism,0.413,721,306,0.489,-0.02360000000000001,0.02608695652173898,0.4129333333333333,0.41415,0.42441054091539526,0,0,0
2022-08-01,Secular Buddhism,0.3815,401,154,0.596,-0.03149999999999997,-0.07582364341085268,0.4103666666666667,0.4089333333333333,0.38403990024937656,0,0,0
2022-09-01,Secular Buddhism,0.4188,479,366,0.584,0.0373,-0.05993265993265984,0.40443333333333337,0.4044833333333333,0.7640918580375783,0,1,0
2022-10-01,Secular Buddhism,0.41590000000000005,452,194,0.389,-0.002899999999999958,0.0724600309437855,0.4054,0.4091666666666667,0.42920353982300885,0,0,0
2022-11-01,Secular Buddhism,0.4114,805,295,0.522,-0.0045000000000000595,0.05704008221993839,0.41536666666666666,0.4128666666666667,0.36645962732919257,0,0,0
2013-07-01,Secular Humanism,0.10279999999999999,57,28,0.401,-0.0184,-0.2816212438853949,0.11293333333333333,0.1119,0.49122807017543857,1,0,0
2013-08-01,Secular Humanism,0.11320000000000001,103,42,0.361,0.01040000000000002,-0.23616734143049922,0.11239999999999999,0.10606666666666666,0.4077669902912621,1,1,0
2013-09-01,Secular Humanism,0.15460000000000002,114,36,0.38,0.041400000000000006,0.3443478260869566,0.12353333333333334,0.11266666666666668,0.3157894736842105,1,1,0
2013-10-01,Secular Humanism,0.1378,113,32,0.425,-0.01680000000000001,0.9855907780979827,0.13520000000000001,0.12406666666666666,0.2831858407079646,1,0,0
2013-11-01,Secular Humanism,0.1065,65,24,0.281,-0.03130000000000001,-0.07229965156794427,0.13296666666666665,0.12268333333333332,0.36923076923076925,1,0,0
2013-12-01,Secular Humanism,0.0935,81,25,0.278,-0.012999999999999998,-0.22854785478547845,0.11259999999999999,0.11806666666666667,0.30864197530864196,1,0,0
2014-01-01,Secular Humanism,0.1195,103,30,0.233,0.025999999999999995,0.16245136186770437,0.1065,0.12085,0.2912621359223301,1,1,0
2014-02-01,Secular Humanism,0.1222,79,43,0.208,0.002700000000000008,0.07950530035335679,0.11173333333333334,0.12235000000000001,0.5443037974683544,1,1,0
2014-03-01,Secular Humanism,0.1369,95,36,0.254,0.01469999999999999,-0.11448900388098326,0.1262,0.11939999999999999,0.37894736842105264,1,1,0
2014-04-01,Secular Humanism,0.1168,69,31,0.419,-0.020099999999999993,-0.1523947750362845,0.1253,0.1159,0.4492753623188406,1,0,0
2014-05-01,Secular Humanism,0.1382,134,25,0.293,0.02139999999999999,0.2976525821596243,0.13063333333333335,0.12118333333333335,0.1865671641791045,1,1,0
2014-06-01,Secular Humanism,0.1672,135,62,0.462,0.028999999999999998,0.7882352941176469,0.14073333333333335,0.13346666666666665,0.45925925925925926,1,1,0
2014-07-01,Secular Humanism,0.14529999999999998,138,30,0.404,-0.021900000000000003,0.21589958158995803,0.15023333333333333,0.13776666666666668,0.21739130434782608,1,0,0
2014-08-01,Secular Humanism,0.1285,82,21,0.164,-0.01679999999999998,0.051554828150572884,0.147,0.13881666666666667,0.25609756097560976,1,0,0
2014-09-01,Secular Humanism,0.1263,110,38,0.479,-0.0022000000000000075,-0.0774287801314828,0.13336666666666666,0.13704999999999998,0.34545454545454546,1,0,0
2014-10-01,Secular Humanism,0.1234,107,35,0.497,-0.0029,0.05650684931506844,0.1260666666666667,0.13815,0.32710280373831774,1,0,0
2014-11-01,Secular Humanism,0.15460000000000002,128,38,0.281,0.03120000000000002,0.1186685962373375,0.13476666666666667,0.14088333333333333,0.296875,1,1,0
2014-12-01,Secular Humanism,0.11900000000000001,115,29,0.45,-0.03560000000000001,-0.28827751196172235,0.13233333333333336,0.13285,0.25217391304347825,1,0,0
2015-01-01,Secular Humanism,0.1329,91,43,0.297,0.013899999999999982,-0.08534067446662075,0.1355,0.13078333333333333,0.4725274725274725,1,1,0
2015-02-01,Secular Humanism,0.1335,74,26,0.412,0.0006000000000000172,0.03891050583657596,0.12846666666666667,0.1316166666666667,0.35135135135135137,1,1,0
2015-03-01,Secular Humanism,0.12300000000000001,101,41,0.248,-0.010499999999999995,-0.026128266033254022,0.1298,0.1310666666666667,0.40594059405940597,1,0,0
2015-04-01,Secular Humanism,0.1061,90,31,0.185,-0.016900000000000012,-0.1401944894651539,0.12086666666666668,0.12818333333333334,0.34444444444444444,1,0,0
2015-05-01,Secular Humanism,0.1405,108,34,0.354,0.034400000000000014,-0.09120310478654592,0.12320000000000002,0.12583333333333335,0.3148148148148148,1,1,0
2015-06-01,Secular Humanism,0.1333,79,34,0.385,-0.007200000000000012,0.12016806722689077,0.12663333333333335,0.12821666666666667,0.43037974683544306,1,0,0
2015-07-01,Secular Humanism,0.145,107,30,0.352,0.011699999999999988,0.09104589917230999,0.1396,0.13023333333333334,0.2803738317757009,1,1,0
2015-08-01,Secular Humanism,0.12480000000000001,80,40,0.258,-0.020199999999999982,-0.06516853932584266,0.13436666666666666,0.12878333333333333,0.5,1,0,0
2015-09-01,Secular Humanism,0.1604,112,43,0.352,0.03559999999999998,0.3040650406504062,0.1434,0.13501666666666667,0.38392857142857145,1,1,0
2015-10-01,Secular Humanism,0.11900000000000001,96,26,0.432,-0.04139999999999998,0.12158341187558919,0.13473333333333334,0.1371666666666667,0.2708333333333333,1,0,0
2015-11-01,Secular Humanism,0.17120000000000002,146,49,0.395,0.05220000000000001,0.21850533807829176,0.1502,0.14228333333333334,0.3356164383561644,1,1,0
2015-12-01,Secular Humanism,0.1025,62,38,0.422,-0.06870000000000002,-0.23105776444111037,0.1309,0.13715,0.6129032258064516,1,0,0
2016-01-01,Secular Humanism,0.1467,101,36,0.32,0.0442,0.01172413793103444,0.14013333333333333,0.13743333333333332,0.3564356435643564,1,1,0
2016-02-01,Secular Humanism,0.14800000000000002,92,53,0.541,0.0013000000000000234,0.1858974358974359,0.1324,0.1413,0.5760869565217391,1,1,0
2016-03-01,Secular Humanism,0.1231,72,28,0.259,-0.02490000000000002,-0.2325436408977556,0.13926666666666668,0.13508333333333333,0.3888888888888889,1,0,0
2016-04-01,Secular Humanism,0.14800000000000002,129,24,0.459,0.02490000000000002,0.24369747899159666,0.13970000000000002,0.13991666666666666,0.18604651162790697,1,1,0
2016-05-01,Secular Humanism,0.1656,155,32,0.542,0.017599999999999977,-0.032710280373831946,0.14556666666666665,0.13898333333333332,0.2064516129032258,1,1,0
2016-06-01,Secular Humanism,0.0962,65,23,0.458,-0.0694,-0.061463414634146396,0.1366,0.13793333333333332,0.35384615384615387,1,0,0
2016-07-01,Secular Humanism,0.15109999999999998,130,30,0.376,0.05489999999999999,0.02999318336741652,0.13763333333333333,0.1386666666666667,0.23076923076923078,1,1,0
2016-08-01,Secular Humanism,0.0916,85,14,0.337,-0.05949999999999998,-0.3810810810810812,0.11296666666666666,0.12926666666666667,0.16470588235294117,1,0,0
2016-09-01,Secular Humanism,0.12269999999999999,111,44,0.524,0.03109999999999999,-0.0032493907392364685,0.12179999999999998,0.12919999999999998,0.3963963963963964,1,1,0
2016-10-01,Secular Humanism,0.1751,101,60,0.229,0.052400000000000016,0.18310810810810807,0.1298,0.13371666666666668,0.594059405940594,1,1,0
2016-11-01,Secular Humanism,0.13140000000000002,126,42,0.284,-0.04369999999999999,-0.2065217391304347,0.14306666666666668,0.12801666666666667,0.3333333333333333,1,0,0
2016-12-01,Secular Humanism,0.12,81,23,0.352,-0.011400000000000021,0.24740124740124747,0.1421666666666667,0.13198333333333334,0.2839506172839506,1,0,0
2017-01-01,Secular Humanism,0.14,92,25,0.549,0.020000000000000018,-0.07346128391793494,0.1304666666666667,0.13013333333333335,0.2717391304347826,1,1,0
2017-02-01,Secular Humanism,0.1859,97,31,0.446,0.045899999999999996,1.0,0.14863333333333334,0.14585,0.31958762886597936,1,1,0
2017-03-01,Secular Humanism,0.1084,79,34,0.284,-0.07750000000000001,-0.11654441727791354,0.14476666666666668,0.14346666666666666,0.43037974683544306,1,0,0
2017-04-01,Secular Humanism,0.1245,68,45,0.363,0.016100000000000003,-0.2889777270131354,0.1396,0.13503333333333334,0.6617647058823529,1,1,0
2017-05-01,Secular Humanism,0.1759,108,43,0.326,0.0514,0.3386605783866057,0.13626666666666667,0.14245,0.39814814814814814,1,1,0
2017-06-01,Secular Humanism,0.1837,119,32,0.315,0.007800000000000001,0.5308333333333335,0.16136666666666669,0.15306666666666666,0.2689075630252101,1,1,0
2017-07-01,Secular Humanism,0.1449,128,38,0.517,-0.0388,0.03499999999999992,0.1681666666666667,0.15388333333333334,0.296875,1,0,0
2017-08-01,Secular Humanism,0.12269999999999999,113,28,0.235,-0.02220000000000001,-0.3399677245831093,0.15043333333333334,0.14335,0.24778761061946902,1,0,0
2017-09-01,Secular Humanism,0.18989999999999999,121,45,0.593,0.0672,0.7518450184501844,0.1525,0.15693333333333334,0.371900826446281,1,1,0
2017-10-01,Secular Humanism,0.1804,164,52,0.499,-0.00949999999999998,0.4489959839357429,0.16433333333333333,0.16625,0.3170731707317073,1,0,0
2017-11-01,Secular Humanism,0.16260000000000002,148,51,0.531,-0.017799999999999983,-0.07561114269471281,0.17763333333333334,0.16403333333333334,0.34459459459459457,1,0,0
2017-12-01,Secular Humanism,0.1333,115,23,0.344,-0.02930000000000002,-0.27436037016875336,0.1587666666666667,0.15563333333333332,0.2,1,0,0
2018-01-01,Secular Humanism,0.149,84,24,0.382,0.015699999999999992,0.028295376121463045,0.14830000000000002,0.15631666666666666,0.2857142857142857,1,1,0
2018-02-01,Secular Humanism,0.14730000000000001,122,55,0.228,-0.0016999999999999793,0.20048899755501237,0.1432,0.16041666666666668,0.45081967213114754,1,0,0
2018-03-01,Secular Humanism,0.1576,150,32,0.337,0.010299999999999976,-0.17008952080042128,0.15130000000000002,0.15503333333333333,0.21333333333333335,1,1,0
2018-04-01,Secular Humanism,0.1805,149,29,0.459,0.022900000000000004,0.0005543237250553723,0.1618,0.15505000000000002,0.19463087248322147,1,1,0
2018-05-01,Secular Humanism,0.1696,111,33,0.556,-0.010899999999999993,0.043050430504304904,0.16923333333333332,0.15621666666666667,0.2972972972972973,1,0,0
2018-06-01,Secular Humanism,0.131,96,21,0.267,-0.038599999999999995,-0.017254313578394576,0.16036666666666666,0.15583333333333335,0.21875,1,0,0
2018-07-01,Secular Humanism,0.18059999999999998,146,43,0.356,0.04959999999999998,0.21208053691275164,0.1604,0.1611,0.2945205479452055,1,1,0
2018-08-01,Secular Humanism,0.1598,118,53,0.382,-0.020799999999999985,0.08486082824168362,0.15713333333333335,0.16318333333333332,0.4491525423728814,1,0,0
2018-09-01,Secular Humanism,0.1678,92,38,0.233,0.008000000000000007,0.06472081218274117,0.1694,0.16488333333333333,0.41304347826086957,1,1,0
2018-10-01,Secular Humanism,0.1839,118,46,0.471,0.016100000000000003,0.018836565096953084,0.1705,0.16544999999999999,0.3898305084745763,1,1,0
2018-11-01,Secular Humanism,0.1329,117,40,0.313,-0.05100000000000002,-0.21639150943396235,0.16153333333333333,0.15933333333333333,0.3418803418803419,1,0,0
2018-12-01,Secular Humanism,0.1549,141,41,0.377,0.02200000000000002,0.1824427480916031,0.15723333333333334,0.16331666666666667,0.2907801418439716,1,1,0
2019-01-01,Secular Humanism,0.14550000000000002,81,50,0.346,-0.009399999999999992,-0.1943521594684383,0.14443333333333333,0.15746666666666667,0.6172839506172839,1,0,0
2019-02-01,Secular Humanism,0.1253,120,43,0.305,-0.020200000000000023,-0.21589486858573215,0.1419,0.1517166666666667,0.35833333333333334,1,0,0
2019-03-01,Secular Humanism,0.1641,107,25,0.399,0.0388,-0.0220500595947557,0.1449666666666667,0.15109999999999998,0.2336448598130841,1,1,0
2019-04-01,Secular Humanism,0.2079,169,68,0.374,0.043800000000000006,0.13050570962479613,0.16576666666666665,0.15510000000000002,0.40236686390532544,1,1,0
2019-05-01,Secular Humanism,0.1213,104,31,0.355,-0.0866,-0.08728367193378472,0.16443333333333335,0.15316666666666667,0.2980769230769231,1,0,0
2019-06-01,Secular Humanism,0.158,140,59,0.313,0.036699999999999997,0.020012911555842505,0.16240000000000002,0.1536833333333333,0.42142857142857143,1,1,0
2019-07-01,Secular Humanism,0.172,164,44,0.438,0.013999999999999985,0.18213058419243966,0.15043333333333334,0.1581,0.2682926829268293,1,1,0
2019-08-01,Secular Humanism,0.16210000000000002,104,60,0.598,-0.009899999999999964,0.29369513168395867,0.16403333333333334,0.16423333333333331,0.5769230769230769,1,0,0
2019-09-01,Secular Humanism,0.15789999999999998,144,50,0.417,-0.004200000000000037,-0.037781840341255424,0.164,0.1632,0.3472222222222222,1,0,0
2019-10-01,Secular Humanism,0.13470000000000001,75,28,0.52,-0.02319999999999997,-0.352092352092352,0.15156666666666666,0.151,0.37333333333333335,1,0,0
2019-11-01,Secular Humanism,0.16579999999999998,139,45,0.233,0.03109999999999996,0.36685902720527586,0.1528,0.15841666666666665,0.3237410071942446,1,1,0
2019-12-01,Secular Humanism,0.1466,125,55,0.419,-0.019199999999999967,-0.07215189873417716,0.14903333333333332,0.15651666666666667,0.44,1,0,0
2020-01-01,Secular Humanism,0.1184,97,41,0.268,-0.028200000000000003,-0.31162790697674414,0.1436,0.14758333333333332,0.422680412371134,1,0,0
2020-02-01,Secular Humanism,0.1866,115,32,0.223,0.06819999999999998,0.1511412708204809,0.15053333333333332,0.15166666666666664,0.2782608695652174,1,1,0
2020-03-01,Secular Humanism,0.18239999999999998,167,56,0.311,-0.004200000000000009,0.15516149461684603,0.16246666666666665,0.15575,0.33532934131736525,1,0,0
2020-04-01,Secular Humanism,0.1648,94,38,0.543,-0.017599999999999977,0.22345953971789156,0.1779333333333333,0.16076666666666667,0.40425531914893614,1,0,0
2020-05-01,Secular Humanism,0.16879999999999998,87,26,0.514,0.003999999999999976,0.018094089264173663,0.17200000000000001,0.16126666666666664,0.2988505747126437,1,1,0
2020-06-01,Secular Humanism,0.1862,157,45,0.429,0.017400000000000027,0.2701227830832196,0.17326666666666665,0.16786666666666664,0.28662420382165604,1,1,0
2020-07-01,Secular Humanism,0.1697,123,34,0.216,-0.016500000000000015,0.433277027027027,0.17489999999999997,0.17641666666666667,0.2764227642276423,1,0,0
2020-08-01,Secular Humanism,0.1838,167,61,0.376,0.014100000000000001,-0.015005359056806,0.17989999999999998,0.17595000000000002,0.3652694610778443,1,1,0
2020-09-01,Secular Humanism,0.1603,109,36,0.436,-0.023499999999999993,-0.12116228070175428,0.17126666666666665,0.17226666666666668,0.3302752293577982,1,0,0
2020-10-01,Secular Humanism,0.193,110,65,0.421,0.03270000000000001,0.17111650485436902,0.17903333333333335,0.17696666666666663,0.5909090909090909,1,1,0
2020-11-01,Secular Humanism,0.17370000000000002,156,26,0.179,-0.019299999999999984,0.02902843601895766,0.17566666666666667,0.17778333333333332,0.16666666666666666,1,0,0
2020-12-01,Secular Humanism,0.17170000000000002,130,38,0.293,-0.0020000000000000018,-0.07787325456498384,0.1794666666666667,0.17536666666666667,0.2923076923076923,1,0,0
2021-01-01,Secular Humanism,0.1429,83,29,0.392,-0.02880000000000002,-0.15792575132586917,0.16276666666666667,0.17090000000000002,0.3493975903614458,1,0,0
2021-02-01,Secular Humanism,0.1746,147,35,0.464,0.031700000000000006,-0.05005440696409136,0.16306666666666667,0.16936666666666667,0.23809523809523808,1,1,0
2021-03-01,Secular Humanism,0.1527,113,25,0.136,-0.021900000000000003,-0.0474111041796631,0.15673333333333336,0.16810000000000003,0.22123893805309736,1,0,0
2021-04-01,Secular Humanism,0.15710000000000002,123,30,0.381,0.004400000000000015,-0.1860103626943005,0.16146666666666668,0.16211666666666666,0.24390243902439024,1,1,0
2021-05-01,Secular Humanism,0.154,110,42,0.417,-0.0031000000000000194,-0.11341393206678196,0.15460000000000002,0.15883333333333335,0.38181818181818183,1,0,0
2021-06-01,Secular Humanism,0.1495,134,32,0.502,-0.004500000000000004,-0.12929528246942357,0.15353333333333333,0.15513333333333332,0.23880597014925373,1,0,0
2021-07-01,Secular Humanism,0.2139,192,52,0.483,0.06440000000000001,0.496850944716585,0.17246666666666668,0.16696666666666668,0.2708333333333333,1,1,0
2021-08-01,Secular Humanism,0.1985,166,47,0.47,-0.015399999999999997,0.13688430698739973,0.18730000000000002,0.17095000000000002,0.28313253012048195,1,0,0
2021-09-01,Secular Humanism,0.2108,114,73,0.304,0.012299999999999978,0.3804846103470856,0.20773333333333333,0.18063333333333334,0.6403508771929824,1,1,0
2021-10-01,Secular Humanism,0.1484,134,52,0.171,-0.06239999999999998,-0.05537873965626994,0.18589999999999998,0.17918333333333333,0.3880597014925373,1,0,0
2021-11-01,Secular Humanism,0.1748,143,46,0.353,0.026400000000000007,0.1350649350649351,0.17800000000000002,0.18265,0.32167832167832167,1,1,0
2021-12-01,Secular Humanism,0.14800000000000002,123,33,0.52,-0.02679999999999999,-0.010033444816053283,0.1570666666666667,0.1824,0.2682926829268293,1,0,0
2022-01-01,Secular Humanism,0.1605,107,28,0.567,0.012499999999999983,-0.24964936886395517,0.16110000000000002,0.17350000000000002,0.2616822429906542,1,1,0
2022-02-01,Secular Humanism,0.1566,144,57,0.485,-0.0039000000000000146,-0.2110831234256928,0.15503333333333333,0.16651666666666667,0.3958333333333333,1,0,0
2022-03-01,Secular Humanism,0.2002,169,33,0.452,0.0436,-0.050284629981024676,0.17243333333333333,0.16474999999999998,0.1952662721893491,1,1,0
2022-04-01,Secular Humanism,0.168,92,36,0.446,-0.03219999999999998,0.13207547169811318,0.1749333333333333,0.16801666666666668,0.391304347826087,1,0,0
2022-05-01,Secular Humanism,0.1978,136,43,0.333,0.029799999999999993,0.13157894736842102,0.18866666666666668,0.17185000000000003,0.3161764705882353,1,1,0
2022-06-01,Secular Humanism,0.18899999999999997,175,42,0.384,-0.00880000000000003,0.27702702702702675,0.1849333333333333,0.17868333333333333,0.24,1,0,0
2022-07-01,Secular Humanism,0.2235,115,42,0.6,0.03450000000000003,0.39252336448598135,0.20343333333333333,0.18918333333333334,0.3652173913043478,1,1,0
2022-08-01,Secular Humanism,0.1484,143,48,0.287,-0.0751,-0.05236270753512129,0.18696666666666664,0.18781666666666666,0.3356643356643357,1,0,0
2022-09-01,Secular Humanism,0.20370000000000002,168,36,0.594,0.055300000000000016,0.017482517482517723,0.19186666666666666,0.1884,0.21428571428571427,1,1,0
2022-10-01,Secular Humanism,0.20190000000000002,161,59,0.361,-0.001799999999999996,0.20178571428571446,0.18466666666666667,0.19405000000000003,0.36645962732919257,1,0,0
2022-11-01,Secular Humanism,0.16,100,28,0.559,-0.04190000000000002,-0.19110212335692622,0.18853333333333336,0.18775,0.28,1,0,0
2013-07-01,Sleep Optimization,0.1472,404,99,0.696,0.046299999999999994,0.5494736842105263,0.1173,0.12490000000000001,0.24504950495049505,1,1,0
2013-08-01,Sleep Optimization,0.10710000000000001,245,114,0.601,-0.04009999999999998,-0.06217162872154103,0.1184,0.12371666666666666,0.46530612244897956,1,0,0
2013-09-01,Sleep Optimization,0.1318,281,106,0.533,0.024699999999999986,-0.07896575821104124,0.1287,0.12183333333333331,0.37722419928825623,1,1,0
2013-10-01,Sleep Optimization,0.135,313,131,0.719,0.0032000000000000084,-0.03708987161198274,0.12463333333333333,0.12096666666666667,0.4185303514376997,1,1,0
2013-11-01,Sleep Optimization,0.1419,404,197,0.663,0.0068999999999999895,0.3670520231213872,0.13623333333333332,0.12731666666666666,0.4876237623762376,1,1,0
2013-12-01,Sleep Optimization,0.1595,327,171,0.508,0.017600000000000005,0.5807730426164519,0.14546666666666666,0.13708333333333333,0.5229357798165137,1,1,0
2014-01-01,Sleep Optimization,0.0971,214,87,0.606,-0.0624,-0.3403532608695652,0.13283333333333333,0.12873333333333334,0.40654205607476634,1,0,0
2014-02-01,Sleep Optimization,0.0789,203,62,0.438,-0.018200000000000008,-0.2633053221288517,0.11183333333333334,0.12403333333333333,0.3054187192118227,1,0,0
2014-03-01,Sleep Optimization,0.12050000000000001,260,159,0.682,0.04160000000000001,-0.08573596358118352,0.09883333333333333,0.12215000000000002,0.6115384615384616,1,1,0
2014-04-01,Sleep Optimization,0.1928,536,224,0.569,0.07229999999999999,0.42814814814814794,0.13073333333333334,0.13178333333333334,0.417910447761194,1,1,0
2014-05-01,Sleep Optimization,0.2007,675,205,0.548,0.00789999999999999,0.41437632135306557,0.17133333333333334,0.14158333333333334,0.3037037037037037,1,1,0
2014-06-01,Sleep Optimization,0.1962,600,156,0.596,-0.004499999999999976,0.2300940438871475,0.19656666666666667,0.1477,0.26,1,0,0
2014-07-01,Sleep Optimization,0.1367,399,123,0.605,-0.059500000000000025,0.4078269824922758,0.17786666666666665,0.1543,0.3082706766917293,1,0,0
2014-08-01,Sleep Optimization,0.09029999999999999,250,132,0.707,-0.0464,0.14448669201520903,0.14106666666666667,0.1562,0.528,1,0,0
2014-09-01,Sleep Optimization,0.0747,195,80,0.671,-0.015599999999999989,-0.3800829875518672,0.10056666666666665,0.14856666666666665,0.41025641025641024,1,0,0
2014-10-01,Sleep Optimization,0.1278,265,123,0.581,0.053099999999999994,-0.33713692946058094,0.0976,0.13773333333333335,0.4641509433962264,1,1,0
2014-11-01,Sleep Optimization,0.1416,469,151,0.692,0.013800000000000007,-0.2944693572496263,0.11470000000000001,0.12788333333333332,0.32196162046908317,1,1,0
2014-12-01,Sleep Optimization,0.18780000000000002,410,244,0.648,0.04620000000000002,-0.04281345565749228,0.1524,0.1264833333333333,0.5951219512195122,1,1,0
2015-01-01,Sleep Optimization,0.17600000000000002,336,160,0.549,-0.011800000000000005,0.28749085588880785,0.16846666666666668,0.13303333333333334,0.47619047619047616,1,0,0
2015-02-01,Sleep Optimization,0.15810000000000002,484,120,0.585,-0.0179,0.7508305647840536,0.17396666666666669,0.14433333333333334,0.24793388429752067,1,0,0
2015-03-01,Sleep Optimization,0.1258,259,142,0.582,-0.03230000000000002,0.684069611780455,0.15330000000000002,0.15285,0.5482625482625483,1,0,0
2015-04-01,Sleep Optimization,0.1249,300,150,0.661,-0.000899999999999998,-0.022691705790297334,0.13626666666666667,0.15236666666666668,0.5,1,0,0
2015-05-01,Sleep Optimization,0.16260000000000002,293,202,0.556,0.037700000000000025,0.14830508474576276,0.13776666666666668,0.15586666666666668,0.689419795221843,1,1,0
2015-06-01,Sleep Optimization,0.1772,353,247,0.553,0.014599999999999974,-0.056443024494142846,0.1549,0.15410000000000001,0.6997167138810199,1,1,0
